Run;ReleaseDate;LoadDate;spots;bases;spots_with_mates;avgLength;size_MB;AssemblyName;download_path;Experiment;LibraryName;LibraryStrategy;LibrarySelection;LibrarySource;LibraryLayout;InsertSize;InsertDev;Platform;Model;SRAStudy;BioProject;Study_Pubmed_id;ProjectID;Sample;BioSample;SampleType;TaxID;ScientificName;SampleName;g1k_pop_code;source;g1k_analysis_group;Subject_ID;Sex;Disease;Tumor;Affection_Status;Analyte_Type;Histological_Type;Body_Site;CenterName;Submission;dbgap_study_accession;Consent;RunHash;ReadHash
SRR9178317;07.06.19 15:50;02.06.19 15:55;44473188;13330624850;44473188;299;5934;;https://sra-download.ncbi.nlm.nih.gov/traces/sra74/SRR/008963/SRR9178317;SRX5950817;HSD00-20a-268-S2C007-0500-161208;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861584;SAMN11874517;simple;408172;marine metagenome;HSD00-20a-268-S2C007-0500;;;;;;;no;;;;;SCOPE;SRA893074;;public;2B5D6426A5B61F61860A805E7BFAF7ED;F97C284E149FCE7FD37587549D227E7C
SRR9178332;07.06.19 15:50;02.06.19 15:47;36377396;10906426667;36377396;299;4178;;https://sra-download.ncbi.nlm.nih.gov/traces/sra3/SRR/008963/SRR9178332;SRX5950802;HSD00-20a-268-S2C009-0125-151215;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861570;SAMN11874519;simple;408172;marine metagenome;HSD00-20a-268-S2C009-0125;;;;;;;no;;;;;SCOPE;SRA893074;;public;D68AEF61300AE89B11954EC240531A14;A5133A935B17852E3B03AC97BDF9C1FF
SRR9178315;07.06.19 15:50;02.06.19 15:45;50425686;15131586991;50425686;300;6690;;https://sra-download.ncbi.nlm.nih.gov/traces/sra71/SRR/008963/SRR9178315;SRX5950819;HSD00-20a-268-S2C011-0225-161208;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861586;SAMN11874523;simple;408172;marine metagenome;HSD00-20a-268-S2C011-0225;;;;;;;no;;;;;SCOPE;SRA893074;;public;4850554268D25330BA21D75CF314DFF8;1D912E236A06C6BC7C285B2B7F7A7C22
SRR9178292;07.06.19 15:50;02.06.19 15:51;41774338;12470233639;41774338;298;5771;;https://sra-download.ncbi.nlm.nih.gov/traces/sra57/SRR/008963/SRR9178292;SRX5950842;HSD00-20a-269-S2C004-0025-160909;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861607;SAMN11874526;simple;408172;marine metagenome;HSD00-20a-269-S2C004-0025;;;;;;;no;;;;;SCOPE;SRA893074;;public;0367E2FC40B14890D7E551D325FE61F5;ACAE3842349EBEC9EFB3BD9974EF769F
SRR9178333;07.06.19 15:50;02.06.19 15:45;30892508;9226823848;30892508;298;4122;;https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/008963/SRR9178333;SRX5950801;HSD00-20a-269-S2C004-0045-161125;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861569;SAMN11874527;simple;408172;marine metagenome;HSD00-20a-269-S2C004-0045;;;;;;;no;;;;;SCOPE;SRA893074;;public;D015CCEA651525872D6E7B208A878708;58B08BA1CD6C47065DB09E42B32966DC
SRR9178275;07.06.19 15:50;02.06.19 15:49;38965157;11612330484;38965157;298;5367;;https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/008963/SRR9178275;SRX5950859;HSD00-20a-269-S2C008-0100-160909;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861624;SAMN11874529;simple;408172;marine metagenome;HSD00-20a-269-S2C008-0100;;;;;;;no;;;;;SCOPE;SRA893074;;public;6F90ADA75A98C16636CD91BBC5EA606B;98C9D5508C46BD6C2F32599F97E76E2E
SRR9178237;07.06.19 15:50;02.06.19 16:10;68845812;20637517667;68845812;299;9460;;https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/008963/SRR9178237;SRX5950897;HSD00-20a-270-S2C007-0025-161020;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861657;SAMN11874538;simple;408172;marine metagenome;HSD00-20a-270-S2C007-0025;;;;;;;no;;;;;SCOPE;SRA893074;;public;FF16EA8F7D5AEFDF37AEB04B5B69C41C;D7F0B8727E93A1556E3DB338F42FD9B4
SRR9178236;07.06.19 15:50;02.06.19 15:55;48405215;14512030811;48405215;299;6581;;https://sra-download.ncbi.nlm.nih.gov/traces/sra34/SRR/008963/SRR9178236;SRX5950898;HSD00-20a-270-S2C007-0045-161122;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861658;SAMN11874539;simple;408172;marine metagenome;HSD00-20a-270-S2C007-0045;;;;;;;no;;;;;SCOPE;SRA893074;;public;48AEB3918CBF225D13B1C76F29DDE200;FCBE5CDB5340ECDDB8757ADD561DD932
SRR9178276;07.06.19 15:50;02.06.19 15:57;63109867;18944416644;63109867;300;8693;;https://sra-download.ncbi.nlm.nih.gov/traces/sra23/SRR/008963/SRR9178276;SRX5950858;HSD00-20a-270-S2C007-0075-161020;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861623;SAMN11874540;simple;408172;marine metagenome;HSD00-20a-270-S2C007-0075;;;;;;;no;;;;;SCOPE;SRA893074;;public;D69BB6323EFD55D2C6A66F90E63D60EA;61BDF1FB6FA16395FC8870927F8756AA
SRR9178277;07.06.19 15:50;02.06.19 16:09;63578205;19093439055;63578205;300;8847;;https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/008963/SRR9178277;SRX5950857;HSD00-20a-270-S2C010-0500-161020;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861622;SAMN11874545;simple;408172;marine metagenome;HSD00-20a-270-S2C010-0500;;;;;;;no;;;;;SCOPE;SRA893074;;public;8BDCBFD45642E1F9DB3F2883834001AC;A116CB08343AE3C3E3AB8DBE7F37BB88
SRR9178331;07.06.19 15:50;02.06.19 15:34;31387537;9424198726;31387537;300;3716;;https://sra-download.ncbi.nlm.nih.gov/traces/sra19/SRR/008963/SRR9178331;SRX5950803;HSD00-20a-271-S2C009-0225-161007;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861571;SAMN11874555;simple;408172;marine metagenome;HSD00-20a-271-S2C009-0225;;;;;;;no;;;;;SCOPE;SRA893074;;public;11810417E2B7338B1C8B7F97FF0378D8;4EBC276A42D2028450E6737F8233BA87
SRR9178287;07.06.19 15:50;02.06.19 15:39;38565076;11582572409;38565076;300;5049;;https://sra-download.ncbi.nlm.nih.gov/traces/sra75/SRR/008963/SRR9178287;SRX5950847;HSD00-20a-272-S2C008-0100-161221;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861612;SAMN11874562;simple;408172;marine metagenome;HSD00-20a-272-S2C008-0100;;;;;;;no;;;;;SCOPE;SRA893074;;public;18406D9C73F160BFBA43FC56B1ACEE89;53F6145C53BDA6989CFBF49F740BEB85
SRR9178284;07.06.19 15:50;02.06.19 15:55;40857667;12268412757;40857667;300;5487;;https://sra-download.ncbi.nlm.nih.gov/traces/sra3/SRR/008963/SRR9178284;SRX5950850;HSD00-20a-272-S2C010-0225-161221;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861615;SAMN11874567;simple;408172;marine metagenome;HSD00-20a-272-S2C010-0225;;;;;;;no;;;;;SCOPE;SRA893074;;public;AA154381ACF72E0A09CA33FA60C92518;5410F7285BD6AA16B08849AFF77A15EE
SRR9178279;07.06.19 15:50;02.06.19 15:20;19458680;5826158444;19458680;299;2538;;https://sra-download.ncbi.nlm.nih.gov/traces/sra74/SRR/008963/SRR9178279;SRX5950855;HSD00-20a-274-S2C005-0005-161205;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861620;SAMN11874582;simple;408172;marine metagenome;HSD00-20a-274-S2C005-0005;;;;;;;no;;;;;SCOPE;SRA893074;;public;D99B8E1235145A0656C9605548BB14A9;7F1EA5FFDC58571DCA9FC1B669F637E6
SRR9178282;07.06.19 15:50;02.06.19 15:23;21628754;6481719856;21628754;299;2815;;https://sra-download.ncbi.nlm.nih.gov/traces/sra59/SRR/008963/SRR9178282;SRX5950852;HSD00-20a-274-S2C005-0045-161205;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861617;SAMN11874584;simple;408172;marine metagenome;HSD00-20a-274-S2C005-0045;;;;;;;no;;;;;SCOPE;SRA893074;;public;49549AAB84817698535647B8CA1A695D;22570F1062CB90E7BC864F01CA371ABE
SRR9178319;07.06.19 15:50;02.06.19 15:36;20573014;6168929641;20573014;299;2673;;https://sra-download.ncbi.nlm.nih.gov/traces/sra75/SRR/008963/SRR9178319;SRX5950815;HSD00-20a-274-S2C005-0075-161205;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861583;SAMN11874585;simple;408172;marine metagenome;HSD00-20a-274-S2C005-0075;;;;;;;no;;;;;SCOPE;SRA893074;;public;98433CF2D41907CCAEE09422CAE83537;76145A86F8239B4B50910EBDE3959FBC
SRR9178291;07.06.19 15:50;02.06.19 15:31;29462566;8810055297;29462566;299;3968;;https://sra-download.ncbi.nlm.nih.gov/traces/sra59/SRR/008963/SRR9178291;SRX5950843;HSD00-20a-278-S2C008-0225-161217;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861608;SAMN11874627;simple;408172;marine metagenome;HSD00-20a-278-S2C008-0225;;;;;;;no;;;;;SCOPE;SRA893074;;public;7FA49C9B86FC16A0B50DB7F6F01F18CD;23303BF082D4D3E618DF2AF74D9DBEC6
SRR9178288;07.06.19 15:50;02.06.19 15:32;38897380;11612224222;38897380;298;5256;;https://sra-download.ncbi.nlm.nih.gov/traces/sra66/SRR/008963/SRR9178288;SRX5950846;HSD00-20a-278-S2C011-0500-161217;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861611;SAMN11874629;simple;408172;marine metagenome;HSD00-20a-278-S2C011-0500;;;;;;;no;;;;;SCOPE;SRA893074;;public;7BA003A5D2055B45C208130DFA49B000;96C9706DAE788CA97F79E44A2F62C81F
SRR9178330;07.06.19 15:50;02.06.19 15:34;27747066;8317997133;27747066;299;3355;;https://sra-download.ncbi.nlm.nih.gov/traces/sra59/SRR/008963/SRR9178330;SRX5950804;HSD00-20a-279-S2C004-0025-170501;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861572;SAMN11874631;simple;408172;marine metagenome;HSD00-20a-279-S2C004-0025;;;;;;;no;;;;;SCOPE;SRA893074;;public;1E5E027C8F27B12AF7C2602E406ECA5C;D9D2E655F15FED6EDF36C1FB5847A959
SRR9178314;07.06.19 15:50;02.06.19 15:45;32702802;9808809047;32702802;299;3942;;https://sra-download.ncbi.nlm.nih.gov/traces/sra31/SRR/008963/SRR9178314;SRX5950820;HSD00-20a-279-S2C004-0045-170501;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861587;SAMN11874632;simple;408172;marine metagenome;HSD00-20a-279-S2C004-0045;;;;;;;no;;;;;SCOPE;SRA893074;;public;E06E37B8F1BD10529E30AB1A383D6CC2;43A0CD71A32CBF5B72324C07591F04D9
SRR9178274;07.06.19 15:50;02.06.19 15:38;37980359;11398498781;37980359;300;4568;;https://sra-download.ncbi.nlm.nih.gov/traces/sra34/SRR/008963/SRR9178274;SRX5950860;HSD00-20a-279-S2C004-0075-170501;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861625;SAMN11874633;simple;408172;marine metagenome;HSD00-20a-279-S2C004-0075;;;;;;;no;;;;;SCOPE;SRA893074;;public;E7E26CEFBCB58E7D8E21BADEBCC157BA;8ADCB964068FF546957A1C1CDA6A1508
SRR9178289;07.06.19 15:50;02.06.19 15:50;35348562;10603194566;35348562;299;4321;;https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/008963/SRR9178289;SRX5950845;HSD00-20a-279-S2C007-0150-170501;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861610;SAMN11874636;simple;408172;marine metagenome;HSD00-20a-279-S2C007-0150;;;;;;;no;;;;;SCOPE;SRA893074;;public;E868F630F9175D03AEFC3A930766EE57;A20567A0C708240DBC31726F7BE09067
SRR9178290;07.06.19 15:50;02.06.19 15:27;27870387;8361375271;27870387;300;3357;;https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/008963/SRR9178290;SRX5950844;HSD00-20a-280-S2C004-0025-170508;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861609;SAMN11874643;simple;408172;marine metagenome;HSD00-20a-280-S2C004-0025;;;;;;;no;;;;;SCOPE;SRA893074;;public;CDF88C866F6D1ABFBFEBF50F7DE6A1A0;D339208E6CFF484CAF6FBE036043C904
SRR9178273;07.06.19 15:50;02.06.19 15:27;28534005;8565208625;28534005;300;3435;;https://sra-download.ncbi.nlm.nih.gov/traces/sra14/SRR/008963/SRR9178273;SRX5950861;HSD00-20a-280-S2C007-0100-170508;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861626;SAMN11874646;simple;408172;marine metagenome;HSD00-20a-280-S2C007-0100;;;;;;;no;;;;;SCOPE;SRA893074;;public;FC526B6E0AF7F138BC0F62CBF93ACEFC;F9E1ED001376A7DCB75222F2903DC55B
SRR9178334;07.06.19 15:50;02.06.19 15:49;33820520;10151264081;33820520;300;4438;;https://sra-download.ncbi.nlm.nih.gov/traces/sra34/SRR/008963/SRR9178334;SRX5950800;HSD00-20a-281-S2C004-0045-170417;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861568;SAMN11874656;simple;408172;marine metagenome;HSD00-20a-281-S2C004-0045;;;;;;;no;;;;;SCOPE;SRA893074;;public;5D6A16D346E5F3A97FD3DD2FD1AA0592;9FA6FB52549F6CD1677269EE9DAA71BC
SRR9178280;07.06.19 15:50;02.06.19 15:28;27879304;8372198652;27879304;300;3741;;https://sra-download.ncbi.nlm.nih.gov/traces/sra41/SRR/008963/SRR9178280;SRX5950854;HSD00-20a-281-S2C009-0250-170417;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861619;SAMN11874664;simple;408172;marine metagenome;HSD00-20a-281-S2C009-0250;;;;;;;no;;;;;SCOPE;SRA893074;;public;52756236663E01E1FA9BA2692C30FFF5;8BE7320FE074723351EA6D866240F658
SRR9178285;07.06.19 15:50;02.06.19 15:37;28169368;8450739201;28169368;299;3507;;https://sra-download.ncbi.nlm.nih.gov/traces/sra31/SRR/008963/SRR9178285;SRX5950849;HSD00-20a-282-S2C004-0005-170504;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861614;SAMN11874666;simple;408172;marine metagenome;HSD00-20a-282-S2C004-0005;;;;;;;no;;;;;SCOPE;SRA893074;;public;D72EBDEF485EBF06BCE9ACE5807ACE8A;803E0A496B50A99BB01CCB7B51AB54E6
SRR9178286;07.06.19 15:50;02.06.19 15:33;25550754;7659962749;25550754;299;3196;;https://sra-download.ncbi.nlm.nih.gov/traces/sra16/SRR/008963/SRR9178286;SRX5950848;HSD00-20a-282-S2C004-0045-170504;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861613;SAMN11874668;simple;408172;marine metagenome;HSD00-20a-282-S2C004-0045;;;;;;;no;;;;;SCOPE;SRA893074;;public;B7BC33CAED920B4E64E794C6752AC85A;BC7C6782E82D7FD0DB4470162082876A
SRR9178293;07.06.19 15:50;02.06.19 15:31;32755086;9822957602;32755086;299;4151;;https://sra-download.ncbi.nlm.nih.gov/traces/sra23/SRR/008963/SRR9178293;SRX5950841;HSD00-20a-282-S2C006-0200-170504;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861606;SAMN11874670;simple;408172;marine metagenome;HSD00-20a-282-S2C006-0200;;;;;;;no;;;;;SCOPE;SRA893074;;public;C7E2676F989DC48525A12E95C3D44441;6FE5A8E5A6F0B27D6A1FF310DCB9991D
SRR9178278;07.06.19 15:50;02.06.19 15:45;37694987;11323602641;37694987;300;4554;;https://sra-download.ncbi.nlm.nih.gov/traces/sra16/SRR/008963/SRR9178278;SRX5950856;HSD00-20a-283-S2C007-0175-170428;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861621;SAMN11874685;simple;408172;marine metagenome;HSD00-20a-283-S2C007-0175;;;;;;;no;;;;;SCOPE;SRA893074;;public;C8ADA84BB1F7648FE7C6F4479737F83B;03DE2312BA33E86D15132BD72BF59530
SRR9178235;07.06.19 15:50;02.06.19 15:42;39401816;11832627367;39401816;300;4758;;https://sra-download.ncbi.nlm.nih.gov/traces/sra3/SRR/008963/SRR9178235;SRX5950899;HSD00-20a-283-S2C009-0250-170428;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861659;SAMN11874688;simple;408172;marine metagenome;HSD00-20a-283-S2C009-0250;;;;;;;no;;;;;SCOPE;SRA893074;;public;81D01D6A9AE26780098B0017AFE996C7;6833D22DF166025CE6689051FBE83291
SRR9178272;07.06.19 15:50;02.06.19 15:22;26201910;7879954274;26201910;300;3348;;https://sra-download.ncbi.nlm.nih.gov/traces/sra3/SRR/008963/SRR9178272;SRX5950862;HSD20-02a-267-S2C010-0005-170212;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861515;SAMN11874690;simple;408172;marine metagenome;HSD20-02a-267-S2C010-0005;;;;;;;no;;;;;SCOPE;SRA893074;;public;DE41F2FC408F00D9B1391EF609B5F9F7;4353DD3553155180130EADE716F377B6
SRR9178260;07.06.19 15:50;03.06.19 15:46;9138018;2759681436;9138018;302;1640;;https://sra-download.ncbi.nlm.nih.gov/traces/sra31/SRR/008963/SRR9178260;SRX5950874;HSD20-02a-267-S2C010-0025-151221;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861556;SAMN11874691;simple;408172;marine metagenome;HSD20-02a-267-S2C010-0025;;;;;;;no;;;;;SCOPE;SRA893074;;public;D6B9E0D76FADE41A7D5AE6F997E33BBF;596E9434AE26C254D2CAD23A8F9415FE
SRR9178268;07.06.19 15:50;02.06.19 15:44;31499867;9469510855;31499867;300;4070;;https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/008963/SRR9178268;SRX5950866;HSD20-02a-267-S2C010-0045-170212;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861630;SAMN11874692;simple;408172;marine metagenome;HSD20-02a-267-S2C010-0045;;;;;;;no;;;;;SCOPE;SRA893074;;public;8BEADF4AACBAFF746A9D56E1B588EE83;050F0EC04B0BF4BBDD2F77237F7CF01B
SRR9178304;07.06.19 15:50;02.06.19 15:28;28194751;8478672766;28194751;300;3616;;https://sra-download.ncbi.nlm.nih.gov/traces/sra34/SRR/008963/SRR9178304;SRX5950830;HSD20-02a-267-S2C010-0075-170212;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861596;SAMN11874693;simple;408172;marine metagenome;HSD20-02a-267-S2C010-0075;;;;;;;no;;;;;SCOPE;SRA893074;;public;2D9B23D595760CA0C58113F29ADC0365;0C8AD0B97CBB7B06EA2253398F7B840D
SRR9178309;07.06.19 15:50;02.06.19 15:31;31887882;9588496431;31887882;300;4106;;https://sra-download.ncbi.nlm.nih.gov/traces/sra3/SRR/008963/SRR9178309;SRX5950825;HSD20-02a-267-S2C010-0150-170212;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861579;SAMN11874696;simple;408172;marine metagenome;HSD20-02a-267-S2C010-0150;;;;;;;no;;;;;SCOPE;SRA893074;;public;2CFA050DFF19707B013420EF20DFD8F9;79F869A33F3C6AC15708F0E01AC44D15
SRR9178323;07.06.19 15:50;03.06.19 15:29;5864145;1770971790;5864145;302;1058;;https://sra-download.ncbi.nlm.nih.gov/traces/sra58/SRR/008963/SRR9178323;SRX5950811;HSD20-02a-267-S2C010-0150-151221;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861579;SAMN11874696;simple;408172;marine metagenome;HSD20-02a-267-S2C010-0150;;;;;;;no;;;;;SCOPE;SRA893074;;public;0C6C5AF52DBD86FB048C4D97A4138E32;C99C7A5416A740C8F0F173FB2FF4C54D
SRR9178298;07.06.19 15:50;02.06.19 15:30;32690596;9831036217;32690596;300;4229;;https://sra-download.ncbi.nlm.nih.gov/traces/sra9/SRR/008963/SRR9178298;SRX5950836;HSD20-02a-267-S2C012-0250-170212;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861601;SAMN11874700;simple;408172;marine metagenome;HSD20-02a-267-S2C012-0250;;;;;;;no;;;;;SCOPE;SRA893074;;public;ADCFC13F94338B641C57A707A25E31DA;ACC195887C5D8DBC8E8C4D27E208E91A
SRR9178270;07.06.19 15:50;02.06.19 15:31;30287493;9111646580;30287493;300;3919;;https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/008963/SRR9178270;SRX5950864;HSD20-02a-268-S2C007-0500-170212;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861628;SAMN11874706;simple;408172;marine metagenome;HSD20-02a-268-S2C007-0500;;;;;;;no;;;;;SCOPE;SRA893074;;public;0DBD9E8A411640B95290841FFA877C3E;21BAB965682F3F163D5B4CD8B2D30E39
SRR9178267;07.06.19 15:50;02.06.19 15:27;33049348;9940911301;33049348;300;4277;;https://sra-download.ncbi.nlm.nih.gov/traces/sra9/SRR/008963/SRR9178267;SRX5950867;HSD20-02a-268-S2C011-0225-170212;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861631;SAMN11874712;simple;408172;marine metagenome;HSD20-02a-268-S2C011-0225;;;;;;;no;;;;;SCOPE;SRA893074;;public;B9D5883D36C9DEBC5DE4261C9309242F;D1164EE358830161AD47B324D6C56836
SRR9178320;07.06.19 15:50;02.06.19 15:24;10599869;3179020119;10599869;299;1341;;https://sra-download.ncbi.nlm.nih.gov/traces/sra73/SRR/008963/SRR9178320;SRX5950814;HSD20-02a-269-S2C004-0025-161103;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861582;SAMN11874715;simple;408172;marine metagenome;HSD20-02a-269-S2C004-0025;;;;;;;no;;;;;SCOPE;SRA893074;;public;EE97B3D2E4D1101C4EB6581716C225F2;917B21E8133DCE884AE57583A83DA356
SRR9178256;07.06.19 15:50;02.06.19 15:16;13026385;3909886187;13026385;300;1658;;https://sra-download.ncbi.nlm.nih.gov/traces/sra74/SRR/008963/SRR9178256;SRX5950878;HSD20-02a-269-S2C008-0100-161103;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861641;SAMN11874718;simple;408172;marine metagenome;HSD20-02a-269-S2C008-0100;;;;;;;no;;;;;SCOPE;SRA893074;;public;586DCE4A460BC941DE7F94265A067A68;B61719C962C2FF7A9AE54B51C295E0E0
SRR9178326;07.06.19 15:50;02.06.19 15:23;13006360;3902526985;13006360;300;1668;;https://sra-download.ncbi.nlm.nih.gov/traces/sra74/SRR/008963/SRR9178326;SRX5950808;HSD20-02a-269-S2C008-0150-161103;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861576;SAMN11874720;simple;408172;marine metagenome;HSD20-02a-269-S2C008-0150;;;;;;;no;;;;;SCOPE;SRA893074;;public;C5471E8D6225562AE5F6046DC7F161A1;F1CB63B9559B88D3D825ED5BF8D36C68
SRR9178257;07.06.19 15:50;02.06.19 15:20;21395905;6431322239;21395905;300;2720;;https://sra-download.ncbi.nlm.nih.gov/traces/sra16/SRR/008963/SRR9178257;SRX5950877;HSD20-02a-269-S2C010-0225-161103;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861640;SAMN11874723;simple;408172;marine metagenome;HSD20-02a-269-S2C010-0225;;;;;;;no;;;;;SCOPE;SRA893074;;public;F8A1FC640C477293E4432FEBE9A5083A;FA59E990CCB589A886B4CE097A3D71A3
SRR9178238;07.06.19 15:50;02.06.19 15:14;15433491;4632520559;15433491;300;1967;;https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/008963/SRR9178238;SRX5950896;HSD20-02a-270-S2C007-0025-161103;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861656;SAMN11874727;simple;408172;marine metagenome;HSD20-02a-270-S2C007-0025;;;;;;;no;;;;;SCOPE;SRA893074;;public;CE7C76D0712194C9337DFB2B155005F3;77B29B71710964C0147BE1E0A8CC6CD1
